year,month,day,dw_solar_50,dw_solar_75,dw_solar_90,dw_solar_99,uw_solar_50,uw_solar_75,uw_solar_90,uw_solar_99,direct_n_50,direct_n_75,direct_n_90,direct_n_99,dw_solar_sum,uw_solar_sum,direct_n_sum
2020,10,24,7.2,75.35,398.24000000000035,769.777999999996,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,136082.7,0.0,0.0
2020,10,25,3.55,125.05,677.5300000000002,1127.9759999999999,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,234448.2,0.0,0.0
2020,10,26,27.9,416.125,850.61,1270.3129999999996,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,355610.9,0.0,0.0
2020,10,27,12.7,530.0999999999999,922.6600000000002,1265.5739999999996,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,412405.0,0.0,0.0
2020,10,28,17.5,409.125,867.3100000000009,1241.388,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,350500.9,0.0,0.0
2020,10,29,23.55,389.725,854.3199999999999,1187.9489999999998,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,349162.4,0.0,0.0
2020,10,30,24.35,306.67499999999995,815.3500000000004,1244.4699999999993,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,320822.0,0.0,0.0
2020,10,31,8.55,516.175,1011.7200000000001,1144.9959999999996,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,407297.8,0.0,0.0
2020,11,1,12.149999999999999,572.1,927.11,1215.283,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,412896.5,0.0,0.0
2020,11,2,20.700000000000003,532.15,905.8900000000008,1107.3199999999997,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,391074.0,3.0,0.0
2020,11,3,16.8,553.15,945.5500000000002,1205.3009999999997,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,416390.8,0.0,0.0
2020,11,4,7.6,368.42499999999995,699.6500000000003,1251.7579999999991,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,312346.0,0.0,0.0
2020,11,5,11.9,476.225,1019.2,1090.127,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,395504.7,0.0,0.0
2020,11,6,20.35,729.3249999999999,1034.13,1100.4049999999997,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,452454.1,0.0,0.0
2020,11,7,28.4,536.075,842.2300000000004,1209.4599999999964,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,400247.1,0.0,0.0
2020,11,8,30.25,281.1,416.3,561.8149999999988,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,189863.7,0.0,0.0
2020,11,9,26.25,412.425,762.0200000000001,1149.293,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,335692.1,0.0,0.0
2020,11,10,0.4,577.9,1004.47,1129.422,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,435304.4,0.0,0.0
2020,11,11,35.75,337.125,738.94,1102.8709999999999,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,309256.7,0.0,0.0
2020,11,12,42.05,590.55,1025.5900000000004,1119.666,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,431329.6,0.0,0.0
2020,11,13,28.65,598.725,1011.7900000000003,1121.3239999999992,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,425971.2,0.0,0.0
2020,11,14,22.0,665.025,1009.7900000000002,1091.5199999999998,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,438040.3,0.0,0.0
2020,11,15,30.0,678.6,1004.2300000000001,1139.8769999999995,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,443793.2,0.0,0.0
2020,11,16,46.099999999999994,538.625,951.6800000000005,1134.4,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,402660.0,0.0,0.0
2020,11,17,1.65,336.575,945.5400000000001,1131.883,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,337370.8,0.0,0.0
2020,11,18,16.85,483.7,952.8700000000003,1115.5639999999996,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,383336.7,0.0,0.0
2020,11,19,33.1,639.0749999999999,1002.3000000000002,1298.522,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,434341.2,0.0,0.0
2020,11,20,21.7,215.925,714.2600000000004,1235.7459999999992,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,270465.0,0.0,0.0
2020,11,21,8.100000000000001,237.4,431.98000000000036,999.8539999999988,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,207373.1,0.0,0.0
2020,11,22,13.95,86.2,300.56000000000154,837.1739999999976,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,136072.7,0.0,0.0
2020,11,23,15.2,126.15,521.7700000000001,1114.0139999999992,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,205362.0,0.0,0.0
2020,11,24,28.35,606.4250000000001,1017.9500000000002,1215.5699999999993,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,436491.2,0.0,0.0
2020,11,25,24.6,653.8,987.0900000000004,1125.7419999999997,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,461318.6,0.0,0.0
2020,11,26,56.95,582.375,1024.4500000000003,1157.2099999999998,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,440280.3,0.0,0.0
2020,11,27,42.95,602.5,1010.5600000000001,1134.0,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,444188.2,0.0,0.0
2020,11,28,21.1,503.9,949.5800000000003,1093.5539999999999,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,380690.9,0.0,0.0
2020,11,29,25.25,646.1,933.9300000000013,1098.8439999999998,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,430439.9,3.0,0.0
2020,11,30,33.95,463.425,925.8900000000001,1118.62,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,384820.3,0.0,0.0
2020,12,1,20.5,277.075,759.61,1074.222,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,279743.1,0.0,0.0
2020,12,2,13.0,346.175,734.85,1113.8220000000001,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,297384.8,0.0,0.0
2020,12,3,7.0,289.35,578.7000000000004,1073.4229999999995,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,240081.1,0.0,0.0
2020,12,4,38.8,668.675,1009.9000000000001,1115.761,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,454235.3,0.0,0.0
2020,12,5,27.299999999999997,589.525,968.07,1143.9,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,419168.7,0.0,0.0
2020,12,6,20.4,380.625,923.8,1103.744,0.0,0.0,0.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,363205.0,26.0,0.0
2020,12,7,24.45,380.55,572.3100000000003,874.0219999999999,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,269223.3,7.0,0.0
2020,12,8,8.4,124.6,247.34000000000017,956.9879999999999,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,136871.1,0.0,0.0
2020,12,9,4.15,249.55,371.0400000000001,689.7319999999988,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,190542.3,0.0,0.0
2020,12,10,25.5,269.8,790.3600000000004,1193.866,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,294783.7,0.0,0.0
2020,12,11,24.55,425.325,960.3800000000001,1269.2619999999997,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,392412.5,0.0,0.0
2020,12,12,1.1,21.6,336.1000000000004,657.3139999999993,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,118123.6,0.0,0.0
2020,12,13,12.7,71.75,490.23000000000087,767.3539999999998,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,161181.4,0.0,0.0
2020,12,14,20.9,252.75,462.5600000000006,909.3709999999999,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,227629.1,0.0,0.0
2020,12,15,3.9,117.275,207.0,320.07099999999986,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,90435.6,0.0,0.0
2020,12,16,-1.1,98.625,181.12000000000018,1123.8579999999993,0.0,0.0,0.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,131249.1,139.0,0.0
2020,12,17,12.8,138.05,246.93000000000004,941.2889999999995,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,142022.0,0.0,0.0
2020,12,18,-1.1,74.5,180.5100000000003,900.8329999999985,0.0,0.0,1.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,95680.4,151.0,0.0
2020,12,19,-9999.9,-9999.9,-9999.9,-9999.9,1.0,1.0,1.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,0.0,1440.0,0.0
2020,12,20,-9999.9,-9999.9,-9999.9,-9999.9,1.0,1.0,1.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,0.0,1440.0,0.0
2020,12,21,-9999.9,-9999.9,-9999.9,-9999.9,1.0,1.0,1.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,0.0,1440.0,0.0
2020,12,22,-9999.9,-9999.9,-9999.9,-9999.9,1.0,1.0,1.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,0.0,1440.0,0.0
2020,12,23,-9999.9,-9999.9,-9999.9,-9999.9,1.0,1.0,1.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,0.0,1440.0,0.0
2020,12,24,-9999.9,-9999.9,-9999.9,-9999.9,1.0,1.0,1.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,0.0,1440.0,0.0
2020,12,25,-9999.9,-9999.9,-9999.9,-9999.9,1.0,1.0,1.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,0.0,1440.0,0.0
2020,12,26,-9999.9,-9999.9,-9999.9,-9999.9,1.0,1.0,1.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,0.0,1440.0,0.0
2020,12,27,-9999.9,-9999.9,-9999.9,-9999.9,1.0,1.0,1.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,0.0,1440.0,0.0
2020,12,28,-9999.9,-9999.9,-9999.9,-9999.9,1.0,1.0,1.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,0.0,1324.0,0.0
2020,12,30,30.0,713.05,1007.7300000000001,1108.361,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,474075.0,0.0,0.0
2020,12,31,19.5,674.25,1015.6500000000002,1183.8519999999996,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,473162.4,0.0,0.0
2021,1,1,27.299999999999997,278.95,653.8900000000003,1102.3859999999997,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,268510.8,0.0,0.0
2021,1,2,39.7,337.325,468.36000000000007,764.1839999999985,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,242078.8,0.0,0.0
2021,1,3,17.450000000000003,295.85,484.2000000000003,821.0329999999985,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,229756.3,0.0,0.0
2021,1,4,13.85,311.42499999999995,522.51,707.444,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,240756.6,0.0,0.0
2021,1,5,18.1,573.5749999999999,909.5900000000006,1085.7369999999999,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,400555.6,0.0,0.0
2021,1,6,1.9,153.3,417.90999999999997,1021.2759999999998,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,182158.8,0.0,0.0
2021,1,7,32.4,411.45,896.7000000000002,1088.361,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,361873.9,0.0,0.0
2021,1,8,28.7,649.1,1014.7400000000002,1131.5379999999993,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,458920.6,0.0,0.0
2021,1,9,25.2,651.825,1033.11,1073.205,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,442427.4,0.0,0.0
2021,1,10,37.65,607.85,994.7700000000002,1171.061,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,425498.3,0.0,0.0
2021,1,11,28.45,646.4499999999999,962.0900000000015,1179.0059999999985,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,448386.0,0.0,0.0
2021,1,12,30.8,580.825,948.7900000000002,1112.9809999999998,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,420619.7,0.0,0.0
2021,1,13,29.1,633.4,988.02,1099.7120000000002,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,445795.6,0.0,0.0
2021,1,14,26.25,559.625,1049.0500000000002,1124.5979999999997,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,423517.7,0.0,0.0
2021,1,15,31.6,640.05,1022.6,1120.98,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,436656.5,0.0,0.0
2021,1,16,26.0,718.85,1013.37,1118.1979999999999,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,474199.9,0.0,0.0
2021,1,17,13.8,590.7,977.6400000000001,1145.316,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,435108.9,0.0,0.0
2021,1,18,22.35,707.425,1012.7800000000003,1096.244,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,460257.2,0.0,0.0
2021,1,19,24.3,688.5250000000001,1018.2300000000002,1091.9179999999997,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,466642.5,0.0,0.0
2021,1,20,17.1,594.35,1027.81,1155.1499999999994,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,437540.6,0.0,0.0
2021,1,21,-1.1,245.45,788.8100000000003,1052.0179999999996,0.0,0.0,1.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,279921.2,178.0,0.0
2021,1,22,-9999.9,-9999.9,-9999.9,-9999.9,1.0,1.0,1.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,0.0,1440.0,0.0
2021,1,23,-9999.9,-9999.9,-9999.9,-9999.9,1.0,1.0,1.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,0.0,1439.0,0.0
2021,1,24,-9999.9,-9999.9,-9999.9,-9999.9,1.0,1.0,1.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,0.0,1440.0,0.0
2021,1,25,-9999.9,-9999.9,-9999.9,-9999.9,1.0,1.0,1.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,0.0,1440.0,0.0
2021,1,26,-9999.9,-9999.9,-9999.9,-9999.9,1.0,1.0,1.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,0.0,1440.0,0.0
2021,1,27,-9999.9,-9999.9,-9999.9,-9999.9,1.0,1.0,1.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,0.0,1440.0,0.0
2021,1,28,-9999.9,-9999.9,-9999.9,-9999.9,1.0,1.0,1.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,0.0,1429.0,0.0
2021,1,29,-9999.9,-9999.9,-9999.9,-9999.9,1.0,1.0,1.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,0.0,1431.0,0.0
2021,1,30,-9999.9,-9999.9,-9999.9,-9999.9,1.0,1.0,1.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,0.0,1440.0,0.0
2021,1,31,-9999.9,-9999.9,-9999.9,-9999.9,1.0,1.0,1.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,0.0,1440.0,0.0
2021,2,1,-9999.9,-9999.9,-9999.9,-9999.9,1.0,1.0,1.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,0.0,1440.0,0.0
2021,2,2,-9999.9,-9999.9,-9999.9,-9999.9,1.0,1.0,1.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,0.0,1433.0,0.0
2021,2,3,-9999.9,-9999.9,-9999.9,-9999.9,1.0,1.0,1.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,0.0,1440.0,0.0
2021,2,4,-9999.9,-9999.9,-9999.9,-9999.9,1.0,1.0,1.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,0.0,1440.0,0.0
2021,2,5,-9999.9,-9999.9,-9999.9,-9999.9,1.0,1.0,1.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,0.0,1429.0,0.0
2021,2,6,-9999.9,-9999.9,-9999.9,-9999.9,1.0,1.0,1.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,0.0,1440.0,0.0
2021,2,7,-9999.9,-9999.9,-9999.9,1151.4719999999995,1.0,1.0,1.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,67055.2,1359.0,0.0
2021,2,8,22.25,617.5,985.0400000000001,1139.9879999999998,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,426134.2,0.0,0.0
2021,2,9,-1.3,231.9,687.4300000000001,1078.5639999999996,0.0,0.0,1.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,238676.0,186.0,0.0
2021,2,10,-9999.9,-9999.9,-9999.9,-9999.9,1.0,1.0,1.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,0.0,1440.0,0.0
2021,2,11,-9999.9,-9999.9,-9999.9,-9999.9,1.0,1.0,1.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,0.0,1440.0,0.0
2021,2,12,-9999.9,-9999.9,-9999.9,-9999.9,1.0,1.0,1.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,0.0,1440.0,0.0
2021,2,13,-9999.9,-9999.9,-9999.9,-9999.9,1.0,1.0,1.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,0.0,1440.0,0.0
2021,2,14,-1.8,321.7,833.2200000000009,1097.071,0.0,0.0,1.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,292988.7,193.0,0.0
2021,2,15,-9999.9,-9999.9,-9999.9,-9999.9,1.0,1.0,1.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,0.0,1440.0,0.0
2021,2,16,-1.1,602.75,984.1600000000001,1095.4079999999997,0.0,0.0,0.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,401858.5,62.0,0.0
2021,2,17,18.0,675.2,1029.32,1122.649,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,453844.5,0.0,0.0
2021,2,18,8.75,472.8,808.4800000000001,1109.2859999999998,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,354453.1,0.0,0.0
2021,2,19,8.6,475.45,819.2700000000003,1270.8220000000001,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,352803.1,0.0,0.0
2021,2,20,-0.4,438.025,865.1,1276.9489999999998,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,366476.9,0.0,0.0
2021,2,21,-2.95,240.325,450.6800000000001,1015.6889999999995,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,216894.0,0.0,0.0
2021,2,22,-9999.9,-9999.9,-9999.9,-9999.9,1.0,1.0,1.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,0.0,1440.0,0.0
2021,2,23,-9999.9,-9999.9,-9999.9,-9999.9,1.0,1.0,1.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,0.0,1440.0,0.0
2021,2,24,-9999.9,-9999.9,-9999.9,-9999.9,1.0,1.0,1.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,0.0,1440.0,0.0
2021,2,25,-7.5,238.625,583.1300000000003,1156.2399999999986,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,242000.9,0.0,0.0
2021,2,26,-9.149999999999999,284.40000000000003,911.0400000000001,1069.283,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,280614.7,0.0,0.0
2021,2,27,-12.25,542.8249999999999,937.6900000000011,1127.022,0.0,0.0,0.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,393773.0,93.0,0.0
2021,2,28,-8.75,393.75,838.2500000000002,1143.2909999999997,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,338541.7,0.0,0.0
2021,3,1,-9999.9,-9999.9,-9999.9,-9999.9,1.0,1.0,1.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,0.0,1440.0,0.0
2021,3,2,0.0,246.925,658.590000000002,1082.2079999999996,0.0,0.0,0.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,234345.6,97.0,0.0
2021,3,3,-1.1,513.7249999999999,900.85,1096.7859999999998,0.0,0.0,0.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,356929.0,69.0,0.0
2021,3,4,12.899999999999999,628.6,976.5000000000001,1092.432,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,435092.1,0.0,0.0
2021,3,5,11.45,639.4,977.01,1074.705,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,426345.3,0.0,0.0
2021,3,6,14.6,686.6500000000001,988.5,1051.8,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,446480.0,0.0,0.0
2021,3,7,-1.1,390.35,841.1700000000002,1034.5869999999993,0.0,0.0,0.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,330152.8,54.0,0.0
2021,3,8,-1.1,94.5,800.7400000000001,1194.466,0.0,0.0,1.0,1.0,-9999.9,-9999.9,-9999.9,-9999.9,233161.8,192.0,0.0
2021,3,9,6.2,399.45,780.2400000000001,1138.9199999999998,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,327506.1,0.0,0.0
2021,3,10,4.550000000000001,362.925,715.0200000000001,1131.6689999999987,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,315743.5,0.0,0.0
2021,3,11,5.6,404.92499999999995,881.3100000000002,1067.1879999999999,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,356992.0,0.0,0.0
2021,3,12,7.45,411.75,632.7500000000002,1187.683,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,328184.6,0.0,0.0
2021,3,13,8.6,679.55,975.8300000000003,1045.5269999999998,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,450023.8,0.0,0.0
2021,3,14,6.1,667.825,964.21,1042.2,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,438607.2,0.0,0.0
2021,3,15,18.25,571.85,969.8800000000003,1109.6719999999996,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,405729.1,0.0,0.0
2021,3,16,8.0,564.6,936.3900000000003,1115.9909999999998,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,406523.0,0.0,0.0
2021,3,17,6.55,310.325,606.3400000000003,829.0759999999999,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,254866.0,0.0,0.0
2021,3,18,0.0,210.95,381.52000000000015,666.8879999999999,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,166938.9,0.0,0.0
2021,3,19,-0.2,38.05,248.71,579.6809999999998,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,92085.4,0.0,0.0
2021,3,20,0.0,121.5,302.21,605.1439999999999,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,131682.1,0.0,0.0
2021,3,21,0.0,315.425,655.2200000000001,817.461,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,266645.2,0.0,0.0
2021,3,22,7.199999999999999,426.475,794.0600000000005,1127.0479999999993,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,338123.4,0.0,0.0
2021,3,23,3.7,348.5,898.9400000000002,1101.6,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,309690.6,0.0,0.0
2021,3,24,4.1,531.7,952.5100000000001,1082.0619999999997,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,379578.0,0.0,0.0
2021,3,25,0.39999999999999997,293.225,945.4700000000001,1058.324999999999,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,321042.0,0.0,0.0
2021,3,26,2.1,522.825,872.6900000000004,1076.6709999999998,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,378524.7,0.0,0.0
2021,3,27,1.9,246.625,878.5900000000028,1049.071,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,295365.3,0.0,0.0
2021,3,28,0.0,292.475,583.4200000000001,985.9269999999999,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,269406.9,0.0,0.0
2021,3,29,0.0,488.9,852.7400000000005,1052.4819999999995,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,349571.6,0.0,0.0
2021,3,30,1.1,392.575,767.0800000000003,1024.549,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,308188.2,0.0,0.0
2021,3,31,1.15,578.225,869.9900000000001,1012.9079999999998,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,380568.5,0.0,0.0
2021,4,1,1.2000000000000002,218.8,673.3000000000005,1091.761,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,263043.3,0.0,0.0
2021,4,2,1.4,285.975,926.8400000000003,1083.127,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,332822.2,0.0,0.0
2021,4,3,1.1,563.5999999999999,893.0000000000001,1010.81,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,379706.6,0.0,0.0
2021,4,4,-0.05,553.425,756.5400000000001,942.4269999999999,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,345360.5,0.0,0.0
2021,4,5,-1.0,269.9,489.8300000000003,901.0599999999994,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,214173.4,0.0,0.0
2021,4,6,-0.05,320.025,649.0500000000002,1033.9299999999987,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,270331.0,0.0,0.0
2021,4,7,0.9,498.375,906.5500000000001,1077.6319999999998,0.0,0.0,0.0,0.0,-9999.9,-9999.9,-9999.9,-9999.9,361737.6,0.0,0.0
